name;penalty;score;km;time;gender;age;id;member1firstname;member1lastname;member1country;member2firstname;member2lastname;member2country;member3firstname;member3lastname;member3country;status
;0;2490;62.6;23:31:26;men;veteran;48;Darren;SMITH;AUS;Paul;ELBY;NZL
;0;2470;52.6;23:25:26;mixed;open;140;Jasmine;ELSON;AUS;Craig;MOTTERSHEAD;AUS
;0;2470;60.4;23:49:59;men;superveteran;355;Paul;HOOPMANN;AUS;Desmond;NORMAN;AUS
;0;2470;57.2;23:51:06;men;veteran;27;Jonathan;SUTCLIFFE;GBR;Andrew;BAKER;AUS
;0;2450;50.1;23:11:17;men;open;152;Gleb;BELOV;AUS;Tim;PLOZZA;AUS
;0;2450;60.7;23:50:14;men;open;359;Martin;DENT;AUS;Brad;WHITE;AUS
;0;2440;54.0;23:40:25;women;open;219;Susie;SPRAGUE;AUS;Selina;STOUTE;AUS
;0;2430;53.6;23:35:34;men;ultraveteran;177;Merv;TREASE;AUS;Vic;SEDUNARY;AUS
;0;2430;52.3;23:52:30;men;youth;351;Levi;HIBBERT;NZL;Tom;SPENCER;NZL
;0;2420;62.4;23:16:29;men;youth;211;Tristan;WHITE;AUS;Mitchell;LINDBECK;AUS
;0;2400;56.8;23:25:21;women;open;146;Nicki;REHN;CAN;Linda;KILPATRICK;AUS
;0;2400;55.3;23:35:55;mixed;veteran;349;Jenni;BLYLEVEN;NZL;Peter;MONTGOMERY;NZL
;0;2400;51.9;23:38:11;women;veteran;254;Jenny;CASANOVA;AUS;Zara;SODEN;AUS
;0;2380;55.9;23:15:25;women;veteran;97;Plaxy;PURICH;AUS;Susanne;CASANOVA;AUS
;0;2370;54.0;22:58:30;men;superveteran;46;Douglas;WOODS;NZL;Colin;DIXON;NZL
;0;2370;61.0;23:24:56;men;open;186;Bruce;GREENHALGH;AUS;Steve;SULLIVAN;AUS;Andrew;SLATTERY;AUS
;0;2370;55.8;23:37:57;mixed;open;22;Kevin;HUMPHREY;AUS;Kath;COPLAND;NZL
;0;2370;53.8;23:38:20;men;open;40;Adam;POWER;AUS;Mark;WILSON;AUS
;0;2360;52.1;22:43:42;men;open;212;Craig;COWAN;AUS;Lee;RICE;AUS
;0;2360;55.7;23:33:58;mixed;open;95;Heike;TORGGLER;ITA;Simone;GRASSI;ITA
;0;2360;58.5;23:45:12;men;open;327;Paul;MONKS;AUS;Rodney;POLKINGHORNE;AUS
;0;2360;52.0;23:52:06;men;veteran;159;Ronald;WEIBRECHT;AUS;Martin;JACKSON;AUS
;0;2350;56.8;23:16:04;men;veteran;25;Tim;COCHRANE;NZL;Isak;MEYER;NZL;Rob;GRIFFITHS;NZL
;0;2340;53.8;22:31:39;women;veteran;61;Ildze;STRAUME;LAT;Ilze;CAKLE;LAT
;0;2330;50.3;23:29:09;men;open;242;Adrian;GARNETT;AUS;Mathew;SMITH;AUS
;0;2320;59.8;23:55:50;mixed;open;170;Neeme;LOORITS;EST;Kaidi Keir;KUKK;EST
;0;2310;56.0;23:23:28;men;open;277;Ben;CIRULIS;AUS;David;ELLIS;AUS
;0;2290;55.9;22:57:30;men;veteran;74;Matt;BACON;AUS;Scott;TAYLOR;AUS
;0;2290;48.0;23:53:02;mixed;veteran;256;Aleksander;PRITSIK;EST;Heidi;SILD;EST
;0;2280;53.3;23:23:02;women;veteran;24;Thorlene;EGERTON;AUS;Linda;DAVIS;AUS
;0;2270;58.8;22:59:48;men;superveteran;317;Imants;CAKLIS;LAT;Varis;PEISENIEKS;LAT
;0;2270;50.4;23:47:22;men;ultraveteran;257;Johannes;TASA;EST;Arvo;KIVIKAS;EST;Tonu;NURN;EST
;0;2260;53.7;23:23:16;men;open;20;Lee;COADY;AUS;James;MCQUILLAN;AUS
;0;2250;58.5;23:41:05;men;veteran;318;Federico;CALDINI;ITA;Marco;CASTAGNERI;ITA
;0;2230;53.0;23:24:22;mixed;superveteran;151;Rolands;LAVEIKIS;LAT;Ligita;GRUNDE;LAT
;0;2220;54.7;22:58:17;mixed;veteran;266;Luke;HAINES;AUS;Kerrilee;HAINES;AUS
;0;2220;57.8;23:43:12;mixed;veteran;193;Rika;TAJIMA;JPN;Shin;MURAKOSHI;JPN
;0;2200;50.8;23:40:16;mixed;open;52;Andrew;DUERDEN;AUS;Rochelle;DUERDEN;AUS;George;RUZEK;AUS
;0;2170;53.0;23:47:21;men;open;221;James;BAILIE;AUS;Thomas;BANKS;AUS
;0;2160;49.0;22:48:56;men;veteran;243;Tim;MCINTYRE;AUS;Paul;FRYLINK;AUS
;0;2150;52.5;23:40:28;men;ultraveteran;174;Derek;MORRIS;AUS;Ian;HERBERT;AUS
;0;2140;50.3;23:44:00;men;open;333;Hugo;LEE;AUS;Oliver;LEE;AUS
;0;2130;47.8;23:01:33;men;veteran;33;Michael;CANN;AUS;Andrew;CANN;AUS
;0;2130;52.7;23:25:20;mixed;superveteran;183;Emma;DE LACEY;NZL;Guy;DE LACEY;NZL
;0;2120;54.4;23:06:54;men;open;29;Dane;ROBERTS;AUS;Aaron;COLES;AUS
;0;2120;48.9;23:22:21;women;open;203;Aiva;JAKOVELA;LAT;Mara;LEITANE;LAT
;0;2110;55.6;23:31:33;men;open;16;Alex;MORGAN;AUS;Errol;BEBBINGTON;AUS
;0;2100;48.6;23:39:02;mixed;superveteran;153;Jean;DOUGLASS;AUS;Ron;SIMPSON;AUS
;0;2090;51.9;23:08:37;men;open;325;Tim;LEANE;AUS;Rodney;ANGELO;AUS;James;TERRY;AUS
;0;2090;49.8;23:39:11;women;veteran;23;Christine;BROWN;AUS;Karen;PEDLEY;AUS
;20;2090;45.3;24:01:27;men;superveteran;165;Dave;ARMSTRONG;NZL;Alister;METHERELL;NZL
;0;2080;48.6;23:39:52;men;open;77;Lukas;CANN;AUS;Steve;WALLIS;AUS
;0;2080;52.3;23:41:31;mixed;superveteran;21;David;BARLOW;AUS;Carey;BARLOW;AUS
;0;2070;53.6;23:37:13;men;open;147;Paddy;MELDRUM;AUS;Duncan;JESSEP;NZL
;0;2060;60.2;23:34:57;men;veteran;160;James;HAYWARD;AUS;Bruce;MACAULAY;AUS;Mark;FREEMAN;AUS
;0;2050;55.7;23:26:12;mixed;veteran;72;Christine;PERRY;AUS;Craig;KEELING;AUS;Dave;TALBOT;AUS
;30;2030;51.7;24:02:08;mixed;superveteran;19;Craig;COLWELL;AUS;Evelyn;COLWELL;AUS
;0;1970;57.0;22:59:01;men;open;101;Chun Ting;NG;HKG;Chor Kin;LAW;HKG
;0;1970;51.7;23:32:53;mixed;veteran;190;Helen;ROBINSON;AUS;Graeme;BUSCH;AUS
;0;1950;46.6;23:19:42;men;veteran;226;Jon;GLANVILLE;AUS;David;POLAND;AUS;Martin;ETHERINGTON;NZL
;0;1940;49.4;23:29:06;men;veteran;188;John;MCKINNEL;NZL;Stew;GEDDES;NZL
;0;1930;53.6;23:25:47;mixed;veteran;208;Marcy;BEARD;USA;John;BEARD;USA
;0;1910;46.1;22:55:36;women;open;116;Mirjam;KAESTLI;AUS;Zoe;RADFORD;AUS
;0;1910;44.4;23:30:18;women;superveteran;169;Vivienne;PRINCE;NZL;Val;ROGERS;NZL;Kathrin;MUELLER;NZL
;0;1900;41.2;22:34:19;women;veteran;350;Cath;CHALMERS;AUS;Sophie;GILES;AUS
;0;1900;53.0;23:20:20;mixed;youth;84;Ciara;SMART;AUS;Nic;PITTMAN;AUS
;0;1890;41.6;23:25:28;men;open;314;Peter;LUK;NZL;Iain;ROBERTS;AUS
;0;1880;54.9;23:42:58;men;veteran;82;Brett;WILSON;AUS;Terry;MCCLELLAND;AUS
;0;1870;44.4;23:28:17;men;veteran;47;Geoffrey;BARNES;AUS;Gregor;WILSON;AUS
;0;1870;44.9;23:42:59;mixed;veteran;65;Ed;STEENBERGEN;AUS;Tracey;PERRY;NZL
;0;1850;46.8;23:18:54;men;veteran;150;Graham;ATKINS;AUS;Greg;LANE;AUS
;0;1840;43.1;23:44:50;mixed;veteran;6;Mark;STRUTHERS;NZL;Annette;WINDROSS;NZL;Dennis;LITT;NZL
;0;1840;45.8;23:53:11;men;superveteran;129;Oleksandr;LETYCHEVSKYI;UKR;Paul;SHARP;AUS
;0;1830;46.4;22:34:35;mixed;veteran;261;Lisa;CUTFIELD;AUS;Nick;LHUEDE;AUS
;0;1830;49.3;23:28:45;men;open;240;Heno;IVANOV;EST;Sven;HEIBERG;EST
;0;1830;48.0;23:30:20;men;youth;228;Max;MESSENGER;AUS;Fergus;MACLEOD;AUS;Aston;COX;AUS
;0;1820;46.9;23:43:18;women;youth;168;Kelsey;HARVEY;AUS;Alison;BURRILL;AUS
;0;1820;47.1;23:55:12;mixed;superveteran;132;Geoff;HEARNE;AUS;Bryan;MCCLINTOCK;AUS;Maree;MCCLINTOCK;AUS
;0;1810;45.0;23:16:07;women;veteran;62;Helen;STEENBERGEN;AUS;Robyn;DUNMORE;NZL
;0;1810;53.8;23:43:20;mixed;open;71;Darryl;SMITH;AUS;Jessica;FULLER-SMITH;AUS
;0;1800;46.2;23:18:55;men;veteran;4;Jon;SMITH;AUS;Mike;BROADBENT;AUS
;0;1780;46.3;23:32:31;women;open;272;Alexa;MCAULEY;AUS;Belinda;BRIGHT;AUS
;0;1770;47.2;23:05:09;mixed;open;111;Mark;PORTER;AUS;Olivier;FAHY;AUS;Annika;DANIELSSON;AUS
;0;1770;46.4;23:23:03;men;open;7;Eugene;ROBSON;NZL;Peter;JACKSON;NZL
;0;1770;43.9;23:25:29;men;ultraveteran;73;Robert;TUCKER;AUS;Peter;MILNES;AUS
;0;1760;46.8;22:43:10;men;ultraveteran;105;Colin;MOCK;AUS;Grant;BATTERSBY;AUS
;0;1750;46.1;23:36:01;mixed;youth;267;Bo;DAVIE;AUS;Jarin;GIBBONS;AUS
;0;1740;48.5;20:38:24;men;veteran;103;Jason;HOLLARD;AUS;Andrew;POWELL;AUS
;0;1740;44.8;23:41:11;mixed;open;80;Trevor;PAYNTER;AUS;Clare;PAYNTER;AUS
;0;1730;50.0;16:29:52;men;open;93;Alex;MINAKOV;RUS;Alexander;MINAKOV;RUS
;0;1730;51.5;23:31:25;men;youth;130;Thomas;ETHERIDGE;AUS;William;TRIBE;AUS
;0;1720;47.2;19:42:32;mixed;open;176;Jamie;STEWART;NZL;Penny;KANE;NZL
;0;1720;47.6;22:19:23;men;open;206;Keith;CONLEY;AUS;Michael;LOUBSER;AUS
;0;1720;43.0;22:46:49;men;superveteran;18;Simon;REA;NZL;Mark;HEARFIELD;NZL
;0;1710;48.3;21:14:05;mixed;veteran;346;Prue;MCLEAN;AUS;Ken;MCLEAN;AUS
;0;1710;42.7;23:06:15;mixed;veteran;199;Michael;DUNBAR;AUS;Susan;BERGER;AUS;Verena;TINNING;AUS
;0;1700;41.4;21:20:29;mixed;veteran;64;Ken;YOUNG;AUS;Kelly;YOUNG;AUS
;0;1690;41.8;22:56:45;mixed;open;38;Craig;MCCONNOCHIE;NZL;Madelaine;ROSEVEAR;AUS
;20;1690;41.9;24:01:54;mixed;open;276;Ian;GORDON;AUS;Anna;GORDON;AUS
;0;1680;46.0;23:11:33;mixed;veteran;248;Brett;SPARKES;AUS;Kerryn;RIM;AUS
;0;1670;47.8;22:58:17;men;open;274;Thomas;EWERS-REILLY;AUS;David;DEANY;AUS
;0;1670;40.1;23:40:37;men;open;233;Geoff;DAVIS;AUS;Ben;LEVIN;AUS;Daniel;JENKINS;AUS
;0;1670;45.0;23:43:20;men;open;332;Anton;STEKETEE;AUS;Mark;CORBETT;AUS
;0;1660;43.9;23:35:35;mixed;open;283;Stephanie;SMITHSON;NZL;Michael;NUTTALL;NZL
;0;1650;42.5;22:15:57;mixed;superveteran;102;Vera;KRAJCOVA;CZE;Pavel;KRAJCA;CZE
;0;1650;46.8;22:46:55;women;open;15;Jacqueline;DUKINO;AUS;Vetti;FAWCETT;AUS
;0;1650;44.8;23:09:44;women;open;1;Kate;CORNER;AUS;Emma;MUNZBERG;AUS
;0;1640;40.6;23:05:50;women;open;139;Lesa;MUIR;AUS;Tomie;PFEIFFER;AUS
;0;1640;41.4;23:36:01;men;superveteran;330;Phil;GIDDINGS;AUS;Rob;MASON;AUS
;0;1620;43.1;23:20:25;mixed;superveteran;76;Robyn;LIDDLE;AUS;Dave;LIDDLE;AUS
;0;1610;43.8;23:41:54;men;veteran;123;Boris;DIMITROV;RUS;Mark;HOWELL;AUS
;0;1600;47.8;23:42:54;mixed;open;86;Todd;PANIETZ;AUS;Elyse;CRIPPS;AUS
;0;1590;38.7;19:38:02;men;veteran;114;Peter;IRISH;AUS;Wayne;MERRY;AUS;Roger;PALMER;AUS
;0;1590;44.0;22:17:11;mixed;superveteran;313;Grant;JEFFREY;AUS;Gail;DAVIES;AUS
;0;1580;46.9;21:28:11;men;veteran;192;Guy;SCHUBERT;AUS;Marcus;BAILEY;AUS
;0;1580;39.1;23:08:14;men;open;8;Isaac;FORMAN;AUS;Paul;MUNZBERG;AUS
;0;1570;44.5;22:43:13;men;superveteran;66;Martin;DEARNLEY;AUS;Graham;FIELD;AUS
;0;1570;43.0;22:44:39;mixed;ultraveteran;118;Volli;KUKK;LAT;Ruta;KUKKA;LAT
;0;1550;39.9;23:31:54;men;ultraveteran;144;Tim;DENT;AUS;Rob;TAYLOR;AUS
;10;1540;40.5;24:00:15;mixed;superveteran;28;Gavin;WYATT-MAIR;USA;Susan;KUESTNER;USA
;0;1500;38.0;22:42:34;men;ultraveteran;184;John;ANDERSON;AUS;Ted;WOODLEY;AUS
;0;1500;37.3;22:46:39;mixed;open;309;Kerry;HALL;AUS;Zoe;GAMBLE;AUS
;0;1480;39.0;22:58:06;men;superveteran;157;Robin;GARDNER;AUS;Neil;PHILLIPS;AUS
;0;1480;42.5;23:52:30;mixed;open;149;Michelle;PHILLIPS;AUS;Col;FINK;AUS;Richard;PHILLIPS;AUS
;0;1470;40.1;20:59:11;men;veteran;269;Andrew;PASZKOWSKI;AUS;Andrew;EARLE;AUS
;0;1460;37.6;21:43:41;men;open;37;Steven;HANLEY;AUS;Alex;RAMSEY;AUS
;0;1460;37.7;22:47:55;mixed;veteran;216;Janet;WILSON;NZL;Graham;PETERS;NZL;Yvette;COTTAM;NZL
;0;1460;36.4;22:52:29;men;open;361;Vivien;DE REMY DE COURCELLES;AUS;Michael;ALLEN;AUS
;0;1450;39.0;23:43:57;women;open;220;Sarah;BUCKERFIELD;AUS;Claire;BUTLER;AUS
;0;1440;39.1;16:52:26;men;open;352;Ben;GREENWOOD;AUS;Hamish;LESLIE;AUS
;0;1440;37.8;23:22:47;men;open;360;Lachlan;HALLETT;AUS;Andrew;SCOTT;AUS
;0;1430;41.2;22:57:00;men;veteran;58;Guy;ONEILL;AUS;Adam;WOODS;AUS
;0;1430;43.1;23:34:17;mixed;veteran;113;Nerida;LIDDLE;AUS;Duncan;RANCE;AUS
;0;1410;45.9;22:33:31;men;veteran;343;Richard;OLD;AUS;Rob;MARLOW;AUS;Peter;FITZGERALD;AUS
;0;1400;40.6;22:25:45;mixed;veteran;303;Steve;AMOR;GBR;Helen;BEDINGFELD;GBR
;0;1400;40.0;23:21:51;men;superveteran;51;John;GAVENS;AUS;Alan;COOKE;AUS
;0;1400;40.3;23:22:03;men;veteran;224;Ron;AVERY;AUS;Phill;YATES;AUS;Rick;PINNOCK;AUS
;0;1390;45.2;23:38:17;mixed;open;197;Irina;KUKUEVA;RUS;Valery;EVGRAFOV;RUS;David;FRENKLAKH;RUS
;0;1380;44.8;22:35:16;mixed;superveteran;59;Trevor;MERRIFIELD;NZL;Wayne;MILLOW;NZL;Liz;MILLOW;NZL
;0;1380;36.4;22:55:43;women;veteran;182;Joanne;POWELL;AUS;Karen;WISHART;AUS
;0;1370;39.3;18:15:27;men;open;260;Sergey;PIKUZ;RUS;Roman;KULIKOV;RUS
;0;1360;45.5;17:19:21;men;veteran;35;Jason;RUTKOWSKI;AUS;Adrian;WATSON;AUS
;0;1360;41.0;23:36:33;mixed;veteran;315;Dmitry;LAVROV;USA;Diana;SEREBRYANIK;USA
;0;1360;43.2;23:53:12;women;veteran;45;Chris;DIXON;NZL;Caroline;ELLIOTT;NZL
;0;1340;35.3;18:20:05;mixed;veteran;104;Michael;REED;AUS;Emily;STEWART-REED;AUS
;0;1340;39.3;19:10:17;mixed;open;302;Steve;LOCK;NZL;Polly;WESTON;GBR
;0;1340;38.1;23:10:33;mixed;veteran;125;Ron;BIRKS;USA;Kathi;DOUGLAS;USA
;0;1340;38.5;23:29:59;mixed;youth;106;Brad;VALLETTE;AUS;Hannah;JOHNSON;AUS
;0;1330;40.9;23:11:38;mixed;superveteran;60;Ian;CAMERON;AUS;Susan;KURRLE;AUS
;0;1330;37.0;23:26:05;mixed;superveteran;194;Nihal;DANIS;AUS;Richard;SAGE;AUS;Dom;PITOT;AUS
;0;1330;42.7;23:39:01;mixed;superveteran;55;Sue;CLARKE;AUS;Walter;KELEMEN;AUS
;0;1320;42.3;22:49:18;mixed;superveteran;12;Robert;CROSATO;AUS;Jennifer;STRACK;AUS
;0;1320;39.7;23:25:57;men;superveteran;225;Tomas;ZDRAHAL;CZE;Ondrej;HERDEGEN;CZE
;0;1300;36.6;22:43:25;mixed;veteran;308;Alexis;BULL;AUS;Jane;BOUCHER;AUS
;0;1290;35.4;22:35:53;mixed;open;90;Urszula;COFFEY;AUS;Michael;COFFEY;AUS
;0;1280;40.0;21:47:05;mixed;veteran;49;Janelle;SCHAFER;AUS;Michael;SCHAFER;AUS
;0;1280;46.5;22:32:20;mixed;superveteran;282;Trent;MCINERNEY;AUS;Jenny;MCINERNEY;AUS
;0;1270;37.6;23:02:03;mixed;veteran;200;Stephen;GOGGS;AUS;Hugh;JORGENSEN;AUS;Alex;TYSON;AUS
;0;1260;33.6;22:56:32;men;ultraveteran;131;Ken;WALKER;USA;Glen;BRAKE;USA
;0;1250;34.6;22:27:30;men;open;304;Graham;MOUNSEY;AUS;Edward;MOUNSEY;AUS;Brent;KIRKBY;AUS
;0;1250;35.2;23:05:47;mixed;superveteran;312;Marg;COOK;AUS;Rob;COOK;AUS
;0;1250;37.2;23:14:55;men;ultraveteran;231;Don;BAKER;AUS;Ron;FREDRICK;AUS
;0;1250;38.2;23:24:16;mixed;open;191;Simin;NGAN;AUS;David;HENG;AUS
;0;1240;49.8;19:36:06;men;open;230;Dylan;SMEDLEY;AUS;Timothy;BOVAIRD;AUS
;0;1240;36.6;23:08:55;women;open;126;Catherine;PHILLIPS;AUS;Amanda;FUNG;AUS;Natalie;RAE;AUS
;0;1230;34.1;22:55:30;women;youth;321;Veronika;LETYCHEVSKA;UKR;Yuliya;KOBETS;UKR
;0;1230;40.8;23:31:36;men;youth;88;Adam;KELLY;AUS;James;KELLY;AUS
;0;1230;41.0;23:33:10;men;youth;245;Tejas;IYER;AUS;Rory;TAYLOR;AUS
;0;1200;31.9;15:06:12;men;veteran;30;Richard;NICHOLLS;AUS;Neil;TINLEY;AUS
;0;1200;42.0;23:00:03;men;superveteran;167;Wayne;CHETTLE;AUS;Greg;MCCLOUD;AUS
;0;1200;38.4;23:08:32;women;open;54;Heather;LESLIE;AUS;Rebecca;SHAW;AUS
;0;1190;40.1;22:39:13;mixed;open;273;Philip;VAN GENT;AUS;Amelie;BISCHOF;GER
;0;1190;34.0;22:59:19;mixed;superveteran;278;Rod;PHILLIPS;AUS;Catherine;CROCK;AUS
;0;1190;35.6;23:12:58;mixed;superveteran;217;Ross;EMSLIE;AUS;Kerry;EMSLIE;AUS
;0;1180;38.2;22:21:29;men;veteran;298;Alexander;PITT;AUS;Mark;IVESON;AUS
;0;1180;42.5;23:53:08;mixed;superveteran;3;Greg;DAVIES;AUS;Lynne;DAVIES;AUS
;0;1180;35.6;23:55:24;men;open;251;Martin;KRAUSE;AUS;Tony;HUNT;AUS;Saxon;KRAUSE;AUS
;0;1170;44.7;23:21:26;women;veteran;213;Ivana;CICCHELLI;AUS;Kerry;GIGANTE;AUS
;0;1130;35.7;22:53:19;mixed;veteran;270;Serena;DAVIE;AUS;Guy;SPOUGE;AUS
;0;1120;35.3;23:49:50;women;ultraveteran;34;Robin;SPRIGGS;AUS;Sharon;CRAWFORD;USA
;0;1100;33.8;22:49:40;women;veteran;338;Janet;MUSKER;AUS;Judy;WENBAN;AUS
;0;1100;33.8;23:16:17;men;veteran;83;Glyn;MORREY;AUS;John;LOUW;AUS;Edward;PLUMMER;AUS
;0;1090;36.8;23:02:10;men;open;329;Simon;SAUNDERS;AUS;Ben;SAUNDERS;AUS
;0;1090;34.9;23:22:56;mixed;open;235;Jennifer;TOLMER;AUS;Stuart;KERRISON;AUS
;0;1090;42.4;23:41:01;mixed;ultraveteran;127;Eric;SMITH;USA;Mary;SMITH;USA
;0;1080;36.6;18:59:57;mixed;open;214;Aaron;BROUGHTON;AUS;Shelley;DOREY;AUS
;0;1080;32.3;23:02:11;mixed;open;244;Steven;GOYEN;AUS;Miranda;BROOKES;AUS
;0;1080;36.2;23:20:37;women;veteran;142;Debra;FOGGIN;AUS;Cherisse;LYONS;AUS
;0;1070;37.2;20:04:32;mixed;open;292;Minh-Tam;NGUYEN;AUS;Caroline;CHRISTENSON;AUS
;0;1070;34.4;23:03:03;mixed;open;181;Peter;CHARLTON;AUS;Robyn;PHILLIPS;AUS
;0;1040;35.2;19:45:43;men;open;345;Zachary;DETWEILER;USA;Hurtford;SMITH;USA
;0;1030;42.2;22:44:48;mixed;open;331;Ian;ANDERSON;AUS;Julia;ANDERSON;AUS
;0;1030;34.2;22:49:12;women;veteran;229;Genevieve;JOHNSTONE;AUS;Jane;CAMERON;AUS;Miranda;MILNE;AUS
;0;1020;28.1;21:26:43;mixed;superveteran;99;Peter;GRAUBE;USA;Jay;HANN;USA;Vicki;WOOLWORTH;USA
;0;1020;32.3;22:12:18;women;ultraveteran;41;Colleen;MOCK;AUS;Parissa;POULIS;AUS
;0;1010;30.9;22:45:22;men;veteran;316;Jun;SAKODA;JPN;Makoto;IIJIMA;JPN
;0;1010;32.3;22:48:04;mixed;open;306;Sophie;GUO;AUS;Di;YANG;AUS
;0;1010;34.0;23:25:59;mixed;veteran;53;Mandy;CALDWELL;AUS;Michael;PAGE;AUS
;0;1010;36.6;23:45:48;mixed;superveteran;341;Prue;DOBBIN;AUS;Ian;MACK;AUS
;0;1010;35.9;23:49:19;mixed;veteran;166;William;CUSWORTH;USA;Heidi;CUSWORTH;USA
;0;1000;28.2;15:15:36;men;veteran;63;Nathan;SEAL;AUS;Ken;MAXFIELD;AUS
;0;1000;28.7;21:51:04;men;ultraveteran;94;Andrew;MOLNAR;AUS;Paul;SZIJARTO;AUS
;0;1000;30.2;22:48:00;men;open;75;Siqi;WU;AUS;Yuanchao;CHENG;AUS;Songtao;LIN;AUS
;0;1000;33.8;22:56:53;men;ultraveteran;70;Eric;SMITH;AUS;Phil;TITTERTON;AUS
;0;960;33.9;23:56:11;mixed;superveteran;122;Robert;HOUGHTON;AUS;Alexina;JOHNSON;AUS
;0;950;31.6;22:52:03;men;open;324;Shane;CADAN;AUS;Ben;BRUCE;AUS
;0;950;33.5;23:19:11;mixed;open;136;Nick;COLEBATCH;AUS;Erin;COLEBATCH;AUS
;0;940;38.5;18:44:28;men;veteran;287;Stuart;BOUVENG;AUS;Scott;ELWIN;AUS;Matthew;SMITH;AUS
;0;930;30.8;23:18:11;mixed;open;323;Hannah;WARD;AUS;Christopher;HILDREW;AUS
;0;930;30.9;23:41:11;mixed;superveteran;328;Liz;BUTLER;AUS;Bill;BUTLER;AUS
;0;920;34.0;14:29:41;mixed;open;163;Carolina;LLOP CALVO;ESP;Pablo;ALONSO REGIDOR;ESP
