name;age;gender;penalty;time;status;score;id;member1country;member1lastname;member1firstname;member2country;member2lastname;member2firstname;member3country;member3lastname;member3firstname;member4country;member4lastname;member4firstname
MI-23;veteran;men;0;23:23:45;;258;127;EST;Aunin;Martin;EST;Saarepera;Indrek
Picnic na obochine;veteran;men;0;23:34:34;;257;132;RUS;Komin;Igor;RUS;Levandovskiy;Oleg
Loodusteraapia;veteran;men;0;23:47:19;;257;119;EST;Olesk;Raul;EST;Tammemäe;Urmas
Get Lost!! Running  Racing;veteran;mixed;0;23:26:02;;256;23;USA;Gusiatnikov;Vladimir;RUS;Boyko;Anna
IhanHukassa;veteran;men;0;23:35:46;;256;111;FIN;Karppinen;Juha;FIN;Lainema;Tommi
Concorde;veteran;men;0;23:35:11;;254;106;LAT;Masteiko;Einars;LAT;Portnajs;Ingus
Lupus Extreme Mix;veteran;mixed;0;23:02:57;;252;290;FIN;Roininen;Anu;FIN;Roininen;Reijo
seiklusporr SK Xdream;open;women;0;23:36:45;;252;170;EST;Rant;Elina;EST;Limberg;Kadri
Midiz-MSV;superveteran;men;0;23:56:22;;252;87;UKR;Lipka;Volodimir;UKR;Shulga;Valerii
Kuu on Päike;veteran;women;0;23:41:06;;251;193;EST;Leppik;Lea;EST;Alnek;Airi
MonaV;veteran;mixed;0;23:41:52;;250;292;LAT;Ozola;Baiba;LAT;Nagelis;Janis
VUzg;open;men;0;23:42:20;;250;75;UKR;Fecho;Georgii;UKR;Marchuk;Oleksandr
Jalas Kollased Sandaalid;veteran;women;0;23:22:02;;249;192;EST;Kink;Jana;EST;Vettik;Pilvi-Heli
TAKA;veteran;men;0;23:54:32;;248;140;LAT;Ivans;Peteris;LAT;Lisovskis;Normunds
OKZK;open;mixed;0;23:22:11;;246;238;LAT;Lorencs;Janis;LAT;Cakle;Ilze
Teply Stan;open;men;0;23:04:41;;245;65;RUS;Kolesov;Sergey;RUS;Roschin;Roman
berendei;open;mixed;0;22:01:08;;243;214;RUS;Demidov;Rodion;RUS;Poletaev;Dmitry;RUS;Alla;Zinina
LOST;open;mixed;0;23:26:26;;243;232;EST;Kaarli;Kaido;LAT;Straume;Ildze;EST;Aivar;Tihane
Liedagi-35;open;mixed;0;23:54:12;;243;230;LAT;Preciniece;Zelma;LAT;Precinieks;Fadejs
Metsaseksijad;veteran;men;0;22:37:58;;242;126;EST;Mataloja;Veiko;EST;Hendrikson;Tönu
O'Leny;open;women;0;23:26:54;;241;166;UKR;Dotsenko;Olena;UKR;Kostina;Olena
El Ninjo;veteran;men;0;23:25:28;;240;107;LAT;Dude;Guntis;LAT;Dude;Viesturs
Estonian Ultrarunners Team;veteran;men;0;23:54:38;;240;108;EST;Luud;Aivar;EST;Vellerind;Rain
Olle-Aleksandrino;superveteran;men;0;23:41:11;;237;89;RUS;Kopelevich;Aleksander;RUS;Zhegusov;Oleg
Fox Force;open;women;0;22:15:41;;235;160;FIN;Hovi;Miia;FIN;Lassila;Sanna
Festina Lente;superveteran;men;0;23:54:28;;235;78;EST;Eomois;Peep;EST;Kuiv;Sulev
Kapa LR;superveteran;mixed;0;23:43:44;;234;264;LAT;Laveikis;Rolands;LAT;Grunde;Ligita
MGU;veteran;mixed;0;23:54:02;;234;237;RUS;Kubarev;Mikhail;RUS;Kubareva;Elena
Leader-tour-2;junior;men;0;23:39:30;;233;2;UKR;Koshoviy;Yaroslav;UKR;Romanov;Georgiy
ISC;superveteran;men;0;23:44:12;;233;82;EST;Kivikas;Arvo;EST;Tasa;Johannes;LAT;Ainars;Gailis
Green Power Shoes;veteran;men;0;22:54:01;;232;109;LAT;Petersons;Gints;LAT;Muiznieks;Raitis
Malaci;superveteran;mixed;0;23:30:37;;232;267;LAT;Busa;Velga;LAT;Pekuss;Uldis
Rändajad;veteran;women;0;23:37:08;;232;196;EST;Himma;Evelyn;EST;Mets;Merike
Leader-tour-1;open;mixed;0;23:54:08;;228;229;UKR;Kalinkin;Oleksandr;UKR;Yaremenko;Evgeniya
Riskikulgejad;veteran;men;0;20:54:32;;227;137;EST;Reha;Jaanus;EST;Kaljur;Maido
Kuldkala;open;men;0;22:58:43;;227;35;EST;Miller;Ivo;EST;Kala;Taavi
o-team;veteran;men;0;23:47:39;;227;130;RUS;Konstantinov;Sergey;RUS;Krotkov;Alexander
Buran;veteran;mixed;0;23:44:47;;226;277;RUS;Krysanov;Anatoly;RUS;Tsvetaeva;Galina
Dragonfly;veteran;women;0;23:58:14;;226;188;RUS;Avramenko;Anna;RUS;Subbotina;Svetlana
Triibulised Ruudud;open;men;0;21:38:14;;225;67;EST;Zahkna;Marek;EST;Muru;Mehis
Kask;ultraveteran;mixed;0;22:30:01;;224;272;EST;Saue;Toivo;EST;Kaasik;Tiiu
Tyykikylän Blues;open;mixed;0;21:30:39;;223;256;FIN;Koskinen;Harri;FIN;Kuusi;Sami;FIN;Nieminen;Tuula;FIN;Penttilä;Mika
Veteran Poland;superveteran;men;0;23:22:15;;223;94;POL;Gracjasz;Jan;POL;Krochmal;Andrzej
f&c;veteran;mixed;0;23:38:08;;223;284;LAT;Eskins;Ivars;LAT;Ziedina;Inga
Snappy;junior;men;-5;24:04:39;;223;4;UKR;Kelia;Andriy;UKR;Kelia;Viacheslav
LB-63;superveteran;men;0;22:52:30;;222;85;LAT;Biezais;Janis;LAT;Lukasovs;Helmuts
O-Rostov;open;mixed;0;21:27:58;;221;211;RUS;Bugrova;Diana;RUS;Temiakov;Andrey
Lynx-Lynx;veteran;mixed;0;22:40:40;;220;291;EST;Ilves;Elin;EST;Ilves;Tönu
Astra;junior;women;0;23:02:21;;220;149;UKR;Dzema;Katia;UKR;Zakharova;Polina;UKR;Basyuk;Anastasia
KAPA VR;superveteran;mixed;0;23:32:25;;220;265;LAT;Kukka;Ruta;LAT;Kukk;Volli
Krasnogorsk;superveteran;men;0;21:14:41;;219;84;RUS;Chernyshov;Igor;RUS;Lukin;Mikhail
Flamps;open;men;0;20:20:21;;217;21;LAT;Gedins;Marcis;LAT;Drukis;Peteris
Optimum quadrigis;open;mixed;0;22:37:32;;217;239;RUS;Averin;Andre;RUS;Fatihova;Elmira
Walkie-Talkie;open;mixed;0;23:50:24;;217;257;EST;Poopuu;Anu;EST;Lumi;Paul
S.T.;veteran;mixed;0;22:45:05;;216;295;EST;Aan;Toomas;EST;Pärtel;Siret
SMI;open;men;0;23:08:56;;216;57;EST;Tolm;Tarmo;EST;Pärt;Enn
V.Novgorod;veteran;women;0;23:27:11;;216;203;RUS;Davidova;Iuliia;RUS;Sekhina;Taniana
GoldTeam;veteran;mixed;0;22:59:49;;215;285;RUS;Zolotykh;Andrey;RUS;Zolotykh;Ekaterina
Azimuth-RA;open;men;0;23:34:13;;215;12;RUS;Antonov;Egor;RUS;Rusakov;Sergei
SerVer;veteran;mixed;0;23:50:48;;215;296;RUS;Mizonova;Vera;RUS;Tereshin;Sergey
Voshod;open;mixed;0;23:03:44;;214;258;UKR;Grelia;Bogdan;UKR;Mironenko;Elena
NRF2 – Jantarnoi;superveteran;men;0;23:32:57;;212;88;RUS;Temyakov;Ivan;RUS;Tereshkin;Alexander
Teeme ära;veteran;men;0;23:40:46;;212;143;EST;Leppik;Lauri;EST;Laanemets;Arvo
Virunum Virunurm;open;men;0;23:48:00;;212;74;EST;Virunurm;Kaur;EST;Virunurm;Veiko
Joggers;open;mixed;0;21:15:40;;211;227;LAT;Baliko;Nellija;LAT;Vanags;Janis
